id,name,latitude,longitude,,,,,,,,,
3433913,A Cozy Apt in Kolonaki of Athens,37.97884,23.73783,,,,,,,,,
3435208,"Modern, fully equipped, one bedroom apt. Balcony!",37.98005,23.72356,,,,,,,,,
3455329,"Center 4, Penthouse, Metro in 40m",37.99229,23.7298,,,,,,,,,
3461034,1BD with VIEW + TERRACE in center Athens,37.9899,23.76069,,,,,,,,,
3486197,Classic 1950s Athens boutique apartment,38.00377,23.73318,,,,,,,,,
3489508,Cozy Terrace 10min from Acropolis,37.97976,23.71374,,,,,,,,,
3500141,Spacious 2 bedroom apt. near the Acropolis.,37.96851,23.72569,,,,,,,,,
3500826,Double Bed in antique room in Athens centre,37.99026,23.75661,,,,,,,,,
3507695,DELICE HOTEL APARTMENTS,37.97491,23.75031,,,,,,,,,
3510689,Sunny Room in 1960s Flat,37.99879,23.73627,,,,,,,,,
3517805,Apartment near Acropolis,37.9707,23.71315,,,,,,,,,
3536585,Bathe in the Greek sunlight!,38.02764,23.74399,,,,,,,,,
3567765,MODERN APARTMENT CENTER  OF ATHENS,37.97925,23.73493,,,,,,,,,
3585054,"EXARCHIA, CLOSE CENTER & METRO",37.98724,23.73379,,,,,,,,,
3586918,blue petit loft,37.99599,23.73005,,,,,,,,,
3608304,"iGoAthens/stylish,centrally located",37.9696,23.75014,,,,,,,,,
3613267,AMAZING APARTMENT -ACROPOLIS VIEW,37.97641,23.71161,,,,,,,,,
3630518,Arty Sunny Central & Stunning View,37.98808,23.7303,,,,,,,,,
3631750,Miaouli8 Loft 1,37.97888,23.72438,,,,,,,,,
3634873,Loft in the heart of Athens.,37.97615,23.71156,,,,,,,,,
3659325,Cozy aprtm in the centre of Athens!,37.99038,23.75981,,,,,,,,,
3659371,Townhouse in the Historical Centre of Athens,37.97441,23.71492,,,,,,,,,
3671988,Sunny and luxurious renovated apartment inKolonaki,37.9805,23.74531,,,,,,,,,
3704577,Breathtaking Acropolis Penthouse,37.96777,23.73069,,,,,,,,,
3759135,Acropolis Crib Spot,37.97251,23.73006,,,,,,,,,
3766971,Athens City Walk apt,38.00187,23.73429,,,,,,,,,
3770848,At the foot of Acropolis.,37.97047,23.72968,,,,,,,,,
3777874,Holidays with the comfort of home 2,37.96658,23.72311,,,,,,,,,
3786394,Spacious Central Flat in Quiet Leafy Urban Area,37.97462,23.75331,,,,,,,,,
3831850,we saw athens,37.97745,23.7309,,,,,,,,,
3862709,Sweet lovely Apartment,37.97713,23.74375,,,,,,,,,
3866788,A Cosy Apartment Downtown Athens!,37.99081,23.7279,,,,,,,,,
3870785,Room in a modern garden flat,37.99862,23.76569,,,,,,,,,
3913946,Spacious Loft with Acropolis view!,37.97596,23.72439,,,,,,,,,
3936185,"cozy, spacious apartment, pagrati",37.96805,23.74428,,,,,,,,,
3949479,"a COZY double room in shared apartment in Athens, walk Acropolis",37.96454,23.74705,,,,,,,,,
3976641,NS Place | The Athena Suite,37.97566,23.72588,,,,,,,,,
3996023,Apartment in Athens - Hilton area,37.97345,23.74857,,,,,,,,,
4006764,Small Patio flat in Athens Greece,38.01347,23.72273,,,,,,,,,
4014753,Acropolis Luxury Apartment with Balcony,37.97679,23.7179,,,,,,,,,
4014969,Acropolis Luxury Apartment,37.97553,23.7192,,,,,,,,,
4021939,Cosy Artist Appartment,37.97027,23.74547,,,,,,,,,
4024450,Cosy sunny loft with amazing Acropolis view,37.97807,23.72042,,,,,,,,,
4072032,Apartment in Gazi,37.9777,23.70941,,,,,,,,,
4074054,"A beautiful apartment, ethnic style",37.99938,23.75884,,,,,,,,,
4080114,Petit STUDIO in The HEART of ATHENS,38.00051,23.73201,,,,,,,,,
4082831,new apartment ,38.02287,23.73882,,,,,,,,,
4087119,85 sq meters penthouse,37.96706,23.74766,,,,,,,,,
4087770,Penthouse. Private Balcony. Great Views!,37.97934,23.7276,,,,,,,,,
4094400,Flat with courtyard near Acropolis,37.96373,23.71848,,,,,,,,,
4095539,Calm in Kolonaki,37.98158,23.74968,,,,,,,,,
4102498,Fully renovated small & cosy studio,38.00614,23.73976,,,,,,,,,
4107372,"Athens Acropolis, Plaka ,guide map.",37.96665,23.7249,,,,,,,,,
4108994,Lux loft with Acropolis view,37.9785,23.71125,,,,,,,,,
4119683,SoHoAthine Apartment- Acropolis downhill,37.9758,23.71656,,,,,,,,,
4131245,''Athens star'',37.99521,23.73604,,,,,,,,,
4137201,"Central, yet Quiet, Spacious Apt.",37.9697,23.74267,,,,,,,,,
4146889,Chambre près du Musée de L'Acropole,37.96364,23.72917,,,,,,,,,
4163240,Cosy elegant flat near Acropolis,37.97519,23.7314,,,,,,,,,
4175883,The Aesthetic Value,38.00044,23.71742,,,,,,,,,
4176439,Sunny Flat close to Acropolis,37.98459,23.73036,,,,,,,,,
4178088,Private room Monastiraki style,37.97627,23.72345,,,,,,,,,
4178997,#AH17 LARGE STUDIO IN PLAKA,37.97061,23.7307,,,,,,,,,
4189994,Central Vintage Kolonaki 100m2 Penthouse,37.98094,23.73634,,,,,,,,,
4202434,Cozy Studio 10 min from Athens Center,38.01082,23.726,,,,,,,,,
4209759,Cozy apartment for 4 at 4th floor,37.96238,23.73096,,,,,,,,,
4225499,Under the Acropolis,37.97174,23.73211,,,,,,,,,
4232969,-30% WINTER OFFER ACROPOLIS New  Museum  Flat,37.96902,23.72975,,,,,,,,,
4245658,Boutique Penthouse - Athens,37.99621,23.73599,,,,,,,,,
4246787,Touching ACROPOLIS and PARTHENON!!,37.97611,23.72492,,,,,,,,,
4253959,"Sunny, central flat in Attiki",37.9963,23.72611,,,,,,,,,
4263432,Apartment in Athens,37.96071,23.73311,,,,,,,,,
4289381,Take A Walk To Acropolis από Happy Color Apartment Διαμέρισμα,37.97548,23.71383,,,,,,,,,
4319280,Central apartment in Plaka,37.97543,23.73022,,,,,,,,,
4326450,"360o view, central, duplex 5-6th floor penthouse",37.99282,23.74283,,,,,,,,,
4331746,Traveler's dream in Historic Acropolis Downtown,37.96659,23.72603,,,,,,,,,
4333936,Village under the Acropolis,37.97415,23.72895,,,,,,,,,
4341877,Central district by the hill,37.988,23.73713,,,,,,,,,
4366896,"Athens Center, Close to Akropolis",37.96799,23.71154,,,,,,,,,
4386006,Welcome to the Centre of Athens,38.01528,23.73417,,,,,,,,,
4399187,New stylish 1-bdr Kolonaki flat!,37.98074,23.74655,,,,,,,,,
4402592,Ampelokipi apartment 75m2,37.99133,23.75537,,,,,,,,,
4407639,δωμάτιο  ορόφου νοικιαζεται σε γυναικες.,37.99193,23.77055,,,,,,,,,
4414411,Rooftop Athens Central Studio,37.98727,23.73499,,,,,,,,,
4440310,Super central..close to Acropolis.!,37.98537,23.73694,,,,,,,,,
4443443,(2A) Central Apartment in Psirri-Historic Center!,37.98105,23.72294,,,,,,,,,
4453537,Magical apartment,38.0014,23.73047,,,,,,,,,
4463531,Unique Acropolis view apartment,37.99402,23.71847,,,,,,,,,
4505420,Lovely apartment next to Acropolis!,37.96608,23.72913,,,,,,,,,
4521465,Little hidden paradise in Athens,37.96727,23.7109,,,,,,,,,
4590246,Lovely Apartment in the Centre,37.97485,23.74832,,,,,,,,,
4594270,Appartement confortable bien situé,37.98813,23.72912,,,,,,,,,
4603600,Two rooms 1 min walk from Panathenaic Stadio,37.97031,23.74284,,,,,,,,,
4618164,Apartment 150 sq.m on the subway ,37.99688,23.7667,,,,,,,,,
4619721,Home sweet Home,37.96301,23.72348,,,,,,,,,
4627302,"Panathenaic Stadium 1min, Acropolis 20min.",37.9703,23.7417,,,,,,,,,
4635944,BIG CENTRAL ATHENS apt_180 m2 & free Parking,37.99633,23.71871,,,,,,,,,
4636963,Elegant room in sunny penthouse city central,37.99622,23.73147,,,,,,,,,
4640224,Athens Oasis-Central Athens House with Pool,38.01235,23.7294,,,,,,,,,
4649629,Comfortable flat in heart of Athens,37.99,23.72755,,,,,,,,,
4649848,Attiki Metro Station  Penthouse,38.00127,23.72003,,,,,,,,,
4670971,City Elegant 2BR apt. w/t terrasse,37.99649,23.73388,,,,,,,,,
4728119,An Athenian Odyssey in STYLE & COMFORT,37.97636,23.72376,,,,,,,,,
4732205,Comfortable apartment- Near to Acropolis,37.96458,23.72582,,,,,,,,,
4748673,"Cozy apartment near the Acropolis, in Mets",37.96447,23.73379,,,,,,,,,
4754533,Cosy flat in Athens center,37.98544,23.74331,,,,,,,,,
4766077,A Room with a View,37.98117,23.7375,,,,,,,,,
4812115,iGoAthens/Artistic - ideal located,37.96694,23.7453,,,,,,,,,
4857920,"BEDROOM ,hospitality with style!",37.96773,23.74977,,,,,,,,,
4888961,Athens Luxury,38.00335,23.72386,,,,,,,,,
4894536,Single room in the heart of Athens,37.97638,23.72384,,,,,,,,,
4894903,Studio for 2 with view in Athens,37.97638,23.72535,,,,,,,,,
4895267,Twin room in the heart of Athens!,37.97678,23.72466,,,,,,,,,
4895324,Studio for 3 with view in Athens,37.97643,23.72429,,,,,,,,,
4895376,Studio for 4 in the heart of Athens,37.97831,23.72558,,,,,,,,,
4895499,Studio for 4 with view on Acropolis,37.97631,23.72388,,,,,,,,,
4908280,Athens Center Beautiful flat of72m2,38.0075,23.74764,,,,,,,,,
4939649,"Central Penthouse, Acropolis view",37.96402,23.73234,,,,,,,,,
5022865,Cozy apartment in Athens,37.99076,23.74471,,,,,,,,,
5025556,In the heart of the city,37.96769,23.73286,,,,,,,,,
5029402,Refurbished penthouse near Acropolis & city center,37.96969,23.71134,,,,,,,,,
5071690,ALC Breathtaking Parthenon View,37.9749,23.73239,,,,,,,,,
5072525,++Suite room with private bathroom!,37.9967,23.71863,,,,,,,,,
5082663,Athens in your palm with Acropolis view!!!,37.9896,23.71566,,,,,,,,,
5109813,Charmante Zimmer in tolle Gegend,37.97664,23.74545,,,,,,,,,
5129008,Χαλάρωση και άνεση όλο το χρονο,37.96603,23.73321,,,,,,,,,
5130753,Studio near Plato's Academy park,37.98972,23.7124,,,,,,,,,
5147109,Κομβικό σημείο Αθηνών,37.97486,23.73274,,,,,,,,,
5181111,"Exquisite Apartment Athens Old Town, PLAKA center!",37.97113,23.73001,,,,,,,,,
5188935,"Exquisite Studio 3 mins from Acropolis, Plaka area",37.97113,23.73001,,,,,,,,,
5196621,Athens apartment near Acropolis,37.96578,23.72477,,,,,,,,,
5233505,Private Modern Loft with view of Acropolis,37.96527,23.73342,,,,,,,,,
5266430,Big balcony near Acropolis,37.96322,23.7189,,,,,,,,,
5269777,View to Lycabettus,37.98955,23.73328,,,,,,,,,
5299516,Panathenaic Stadium/Acropolis retreat,37.96912,23.7402,,,,,,,,,
5302726,Pagrati Apartment,37.96709,23.75092,,,,,,,,,
5317218,2BR STYLISH TOP FLOOR APT. IN HILTON/METRO AREA,37.97382,23.74838,,,,,,,,,
5333888,"""SAMARA's "" studio",37.95285,23.71947,,,,,,,,,
5392011,Hidden gem in exclusive & safe area,37.97385,23.74304,,,,,,,,,
5392478,Cozy & modern + center + metro + WI-FI,37.99437,23.72791,,,,,,,,,
5426236,"Panoramic view, Central Studio",37.98742,23.76857,,,,,,,,,
5428088,Lovely BLUE private double room in Athens tourist area,37.96364,23.72181,,,,,,,,,
5436680,"Bedroom , living room ,and  kitchen",37.99541,23.76482,,,,,,,,,
5449722,Piedra house,37.97559,23.70961,,,,,,,,,
5464071,"Athens - Central sunny 60m2 apt, metro in 2'",37.99016,23.76097,,,,,,,,,
5476645,"Excellent reviews, 5-guest flat near the Acropolis",37.97739,23.7255,,,,,,,,,
5494322,Gyzi home / room_2 ,37.99593,23.75205,,,,,,,,,
5503683,Sweet house for nice guys!!!,38.0162,23.73963,,,,,,,,,
5507933,Apartment 5' walking from Acropolis,37.96472,23.73242,,,,,,,,,
5508232,Acropolis view!Gazi area,37.97726,23.70743,,,,,,,,,
5530230,Gyzi home_room 1,37.99811,23.75136,,,,,,,,,
5532480,Syntagma ap'tment with terrace view,37.97758,23.73117,,,,,,,,,
5555308,Two Roses: the Olive house,37.98882,23.75565,,,,,,,,,
5571167,72m² Penthouse in central Athens,37.99164,23.74559,,,,,,,,,
5577249,Amazing flat with balcony in Athens,37.98938,23.75747,,,,,,,,,
5577982,Breathtaking Acropolis View Penthouse Suite Plaka,37.97022,23.7307,,,,,,,,,
5604804,Whole floor flat in Athens,38.02513,23.73312,,,,,,,,,
5622755,The best shelter in Athens center!,37.97516,23.7269,,,,,,,,,
5652131,Walk to all archeological sites,37.97312,23.7209,,,,,,,,,
5676228,Luxurious Penthouse- Business ready!!!,37.97233,23.74642,,,,,,,,,
5683244,Stone throw away from Athens Hilton,37.97471,23.74889,,,,,,,,,
5698893,Elegant Neo Classical House Athens center,37.98731,23.74222,,,,,,,,,
5699650,KOLONAKI HOUSE,37.98046,23.74351,,,,,,,,,
5707869,Historical center outside your door!!,37.97583,23.71875,,,,,,,,,
5709843,Room for a Guest,38.0008,23.73136,,,,,,,,,
5725222,Cozy Maisonette close to Acropolis,37.96369,23.72762,,,,,,,,,
5731498,A beautiful 2 bdr house in the heart of Plaka,37.96959,23.73079,,,,,,,,,
5732674,beautiful apartment with view of the Acropolis,37.97557,23.71883,,,,,,,,,
5733243,Cozy room near centre of Athens,38.00529,23.71797,,,,,,,,,
5740652,Stunning Flat in heart of Athens,37.96905,23.74081,,,,,,,,,
5744553,Gazi Boutique Apartment 1,37.98211,23.71471,,,,,,,,,
5745302,Gazi Boutique Apartment 2,37.98195,23.71281,,,,,,,,,
5758600,Cozy house with garden & view,37.96417,23.71182,,,,,,,,,
5759045,Your own space next to Zappeion,37.96943,23.74122,,,,,,,,,
5765659,Sunny appartment near Athens centre,37.99804,23.73958,,,,,,,,,
5783504,SV Acropolis Residence - Garden Suite with Hot Tub,37.969,23.72415,,,,,,,,,
5784623,Amazing Athens Elegant Apartment,37.96534,23.75367,,,,,,,,,
5788192,Studio Under Acropolis Rock in ATH,37.97204,23.73066,,,,,,,,,
5822103,Renovated apartment in Kolonaki,37.97918,23.74586,,,,,,,,,
5832236,Luxury design apart under Acropolis,37.97325,23.73238,,,,,,,,,
5842584,City Center Appartment (61sq.m),37.98853,23.72839,,,,,,,,,
5854074,SUNNY | CENTRAL | COZY | CONVENIENT,37.98271,23.75889,,,,,,,,,
5865464,Cosy studio in the center ofAthens,37.97975,23.74557,,,,,,,,,
5866449,"Near to Panathenaic Stadium,center",37.96929,23.74006,,,,,,,,,
5876659,Near to Panathenaic Stadium,37.97047,23.74142,,,,,,,,,
5943899,Acropolis View & Rooftop in the Heart of Athens,37.97101,23.74827,,,,,,,,,
5952349,"★The Gallery apt, walk to the Acropolis★",37.96209,23.72654,,,,,,,,,
5957664,A cozy apartment in Athens !,38.01755,23.73207,,,,,,,,,
5986411,Welcome to the Center of Athens!,38.01455,23.73245,,,,,,,,,
5989683,ROOF GARDEN FLAT - HEART OF ATHENS,37.97848,23.74508,,,,,,,,,
6008336,2 bedrooms flat in Athens,38.00929,23.74019,,,,,,,,,
6021135,olympian zeus houses 1,37.96727,23.73429,,,,,,,,,
6025848,Cozy Elegance,38.00594,23.73667,,,,,,,,,
6027759,Artistic and comfortable maisonette,38.01061,23.7262,,,,,,,,,
6027890,1930's Residence for Philosophers & Philhellenes,38.00025,23.73749,,,,,,,,,
6034976,Walk to the Archaeological Sites from Executive Apartment,37.96974,23.74034,,,,,,,,,
6039659,Cozy comfort apartment near center,38.00698,23.74597,,,,,,,,,
6049558,"CENTRAL SPACIOUS, BRIGHT FLAT next to Evangelismos",37.97267,23.74857,,,,,,,,,
6064808,"PLAKA BOUTIQUE APT, UNDER ACROPOLIS",37.96941,23.72981,,,,,,,,,
6069036,Acropolis Quiet House,37.97284,23.72907,,,,,,,,,
6090954,STUDIO in the heart of Athens,37.98428,23.73298,,,,,,,,,
6101477,Studio in Athens center,37.99921,23.7372,,,,,,,,,
6101639,A private room & the whole house!!!,37.99643,23.7252,,,,,,,,,
6102064,Apartment in historical center,37.98124,23.71866,,,,,,,,,
6102748,Higher Grounds,37.98535,23.72692,,,,,,,,,
6121433,Super (Hidden by Airbnb) Secret (2),37.99173,23.72997,,,,,,,,,
6125281,Top-floor 99 sq.with Acropolis View,37.95164,23.72092,,,,,,,,,
6163186,Acropolis view- 150m2 flat perfectly located,37.96798,23.73775,,,,,,,,,
6190852,"Home, Greece, myths & fairy-tales I",37.99425,23.72258,,,,,,,,,
6194899,Cosy Apartment in Central Athens.,37.96755,23.70612,,,,,,,,,
6205771,"comfortable, quiet and central",37.96928,23.74375,,,,,,,,,
6212120,Villa Calliope Thiseio Athens.,37.97673,23.71882,,,,,,,,,
6221240,Central 5th Floor Library Flat downtown Athens!,37.98849,23.73407,,,,,,,,,
6222877,Lovely GOLD private double room in Athens tourist area,37.96364,23.72181,,,,,,,,,
6233675,Central Cool & Quiet Contemporary Athens Apartment,37.97796,23.73738,,,,,,,,,
6238580,"""Everland"" Apt. under Acropolis!",37.96279,23.72262,,,,,,,,,
6240267,10 min to Acropolis - the Sunny Family Αpartment,37.96343,23.72172,,,,,,,,,
6241150,☰CHARMING FLAT ❤ HEART OF ATHENS☰,37.97775,23.72414,,,,,,,,,
6241519,""" Dionyssos"" cosy apartment",37.98019,23.71731,,,,,,,,,
6244407,Cosy central apt  - Park view,37.97647,23.75622,,,,,,,,,
6254887,Panorama apt | Cosy room in Athens!,37.99925,23.74465,,,,,,,,,
6275273,lovely shinny room,37.98718,23.73459,,,,,,,,,
6276040,"Atenéo, Sophisticated Flat Along the Marathon Route",37.98781,23.77014,,,,,,,,,
6281763,Luxury Apartment 15min walk from Acropolis,37.95828,23.73677,,,,,,,,,
6304159,Lycabettus 2 bed flat,37.98646,23.74339,,,,,,,,,
6314984,Arty Flat in the heart of Athens,37.97064,23.74092,,,,,,,,,
6329901,Acropolis Suite 360,37.9906,23.71755,,,,,,,,,
6330890,Walk Everywhere - Plaka's heart,37.97355,23.73247,,,,,,,,,
6344685,Cozy central ground level space,37.99732,23.73474,,,,,,,,,
6358486,Athens Heart!!!,37.96735,23.7296,,,,,,,,,
6363438,Cozy studio 5 min from Acropolis,37.96805,23.72674,,,,,,,,,
6372321,"Athens Thissio Acropolis  house, centrally located",37.97503,23.71538,,,,,,,,,
6381924,Cosy Art Central Apartment,37.96457,23.72832,,,,,,,,,
6383348,"Open space ,great spot ... :)  Welcome :)",37.97318,23.7134,,,,,,,,,
6384335,Anesis* apartment,37.9872,23.76751,,,,,,,,,
6395795,"Close to Serum IVF, Netflix TV, clean, quiet",37.98258,23.76086,,,,,,,,,
6396516,TOPKolonakiStudio+Terrace|Stunning Acropolis Views,37.97987,23.73904,,,,,,,,,
6402075,Sunny apart with Lycabettus View - Athens,37.99441,23.73544,,,,,,,,,
6406712,"Central flat, unique Acropolis view",37.97741,23.73083,,,,,,,,,
6410090,Light downtown apartment in Exarchia,37.98505,23.73519,,,,,,,,,
6412268,TopKolonaki 4frl HiEnd- Best Kolonaki Location,37.97884,23.73865,,,,,,,,,
6419427,"Clean, cozy and practical studio for two :)",37.98514,23.71489,,,,,,,,,
6432756,"Ήσυχο σπίτι, 20 λεπτα από το κέντρο",37.96363,23.74687,,,,,,,,,
6441787,Central Athens Flat With a Balcony,37.97231,23.74881,,,,,,,,,
6443477,Sunny room near Acropolis!,37.96294,23.72085,,,,,,,,,
6466621,Penthouse 80 sqm with Acropolis View.,37.98479,23.72143,,,,,,,,,
6468025,Apartment nearby Acropolis &Plaka,37.96817,23.73024,,,,,,,,,
6468915,STUNNING ACROPOLIS VIEW!,37.97857,23.73031,,,,,,,,,
6475877,"Sunny & Spacious, 4' Metro 3'Museum",37.9905,23.72927,,,,,,,,,
6484149,Original Athens Family Home,37.99692,23.74665,,,,,,,,,
6485563,Comfortable apartment 1 step from the centre,37.96816,23.75098,,,,,,,,,
6492393,Full of Charm in Historic Center,37.99044,23.71859,,,,,,,,,
6496940,City center - staps to Akropoli,37.97409,23.7485,,,,,,,,,
6500780,Appt chaleureux environs Acropole,37.96427,23.71744,,,,,,,,,
6510258,Athens view!,37.99413,23.74481,,,,,,,,,
6513276,Acropolis,37.96971,23.72646,,,,,,,,,
6523537,Acropolis sunny open air penthouse,37.9665,23.7316,,,,,,,,,
6533199,Ideal Room for Travellers *,38.01479,23.7379,,,,,,,,,
6557919,Brand New Apartment with Garden,37.99354,23.73019,,,,,,,,,
6574290,Vintage city centre flat - 50m from metro,37.9935,23.72827,,,,,,,,,
6576594,Centrally located apartment with spectacular view,37.97574,23.74821,,,,,,,,,
6579412,Πανέμορφο σπίτι στο Κολωνάκι!,37.97864,23.74104,,,,,,,,,
6593270,Thissio Art House,37.97648,23.71833,,,,,,,,,
6618384,House with yard by the hill,37.96793,23.71375,,,,,,,,,
6621904,Beautiful accommodation with a small garden.,37.98916,23.74004,,,,,,,,,
6622262,In the center with Acropolis View,37.96444,23.72731,,,,,,,,,
6637132,❤️️cozy & quiet studio 9' to metro/7' to Acropolis,37.99781,23.70968,,,,,,,,,
6640980,Cosy architect's studio in center,37.98578,23.75892,,,,,,,,,
6651173,In a garden at the center of Athens,37.98482,23.75544,,,,,,,,,
6652232,Studio overlooking the Parthenon,37.97704,23.73079,,,,,,,,,
6666978,"7th heaven artroom,balcony&rooftop!",37.98549,23.73345,,,,,,,,,
6679720,Bright loft near Acropolis,37.97884,23.72449,,,,,,,,,
6686271,Amazing  Apartment Near Acropolis.,37.97857,23.72454,,,,,,,,,
6687244,Apartment in a two-storey building,37.97927,23.72242,,,,,,,,,
6695783,Top floor Studio! Central Location,37.99174,23.76213,,,,,,,,,
6700706,,38.0141,23.73231,,,,,,,,,
6704233,Apartment under Acropolis,37.97007,23.72756,,,,,,,,,
6707061,Period apartment in central Athens,37.97149,23.71358,,,,,,,,,
6725282,"Close to Acropolis, under Lycabettus in city-heart",37.98734,23.75472,,,,,,,,,
6725564,Cozy Flat in Heart of Acropolis,37.96757,23.72682,,,,,,,,,
6727090,Yiannis' house,37.9913,23.73447,,,,,,,,,
6748079,Athens DownTown!,37.9868,23.73482,,,,,,,,,
6765137,Entire apartment in Parthenon,37.96666,23.7277,,,,,,,,,
6774371,A sweet & cosy 4th floor-flat,37.96169,23.73378,,,,,,,,,
6774591,Deluxe House in the Center_Athens!,37.9604,23.73548,,,,,,,,,
6790561,Nice third floor apartment,38.00399,23.73075,,,,,,,,,
6795028,"Κλασικό, αθηναϊκό διαμέρισμα.",38.00483,23.75302,,,,,,,,,
6826083,Appartment to rent in Athens.,37.99045,23.72196,,,,,,,,,
6830986,Next to Acropolis colorful and cheery apartment,37.96371,23.71804,,,,,,,,,
6844123,"Amazing Acropolis view,2 bedrooms next to metro",37.96843,23.72664,,,,,,,,,
6847532,Room 2,37.98685,23.72942,,,,,,,,,
6850682,Architect’s dream flat,37.9841,23.72413,,,,,,,,,
6875721,Kolonaki square apartment - heart of Athens,37.97696,23.7389,,,,,,,,,
6899760,AMAZING PENTHOUSE -ACROPOLIS VIEW PRIVATE TERRACE,37.9766,23.72617,,,,,,,,,
