wkt_geom,fid,BTKS_BIOTO,BTKS_CODE,BTKS_DATE_,BTKS_DAT00,BTKS_ACTIF,BTKS_URL_F,BTKS_ORIGI,BTKS_NUM_O,TRIA_ID,BTKS_TRIAG,CCAD_ID,BTKS_COMMU,BTKS_ANCIE,SECC_ID,BTKS_SECTI,BTKS_MILIE,MAP_LABEL,MI_PRINX,waterways,Area,wet_types
"MultiPolygonZ (((71084.93042159246397205 73133.66957872862985823 0, 71082.85978944723319728 73132.77937507000751793 0, 71079.72496787276759278 73130.34881901329208631 0, 71075.20422518119448796 73125.82778470203629695 0, 71069.28931184201792348 73117.12579388171434402 0, 71067.55691044560808223 73112.60475957047310658 0, 71070.33700221033359412 73104.2628511289076414 0, 71073.15009209688287228 73100.14190834962937515 0, 71069.64404165175801609 73096.26102048953180201 0, 71066.5092200773069635 73092.09006626876362134 0, 71063.72912831259600352 73085.82863379344053101 0, 71061.64199710644606967 73079.21712122765893582 0, 71062.6814379442948848 73073.65584893328195903 0, 71066.5092200773069635 73069.82497251468885224 0, 71068.59635128345689736 73070.86521049779548775 0, 71071.02996276889462024 73072.95568875233584549 0, 71072.77061369575676508 73079.21712122765893582 0, 71076.25191554949560668 73088.95935003110207617 0, 71078.17405614646850154 73093.16031111677875742 0, 71080.77265824108326342 73089.64950792375020683 0, 71086.68757158024527598 73081.64767728435981553 0, 71089.81414362424402498 73076.7865651709435042 0, 71091.55479455110616982 73064.26370022031187546 0, 71089.12118306566844694 73057.65218765453028027 0, 71083.20626972650643438 73055.21162930951686576 0, 71072.42413341648352798 73052.78107325280143414 0, 71064.76856915044481866 73051.39075517920718994 0, 71058.85365581126825418 73048.26003894154564478 0, 71054.33291311969514936 73046.86972086796595249 0, 71051.89930163425742649 73045.82948288484476507 0, 71049.11920986954646651 73042.34868655671016313 0, 71041.46364560350775719 73033.30661793421313632 0, 71037.99059328023577109 73029.82582160607853439 0, 71033.81633086793590337 73028.78558362295734696 0, 71032.76864049963478465 73030.51597949872666504 0, 71034.50929142649692949 73034.69693600780738052 0, 71037.64411300094798207 73036.43733417187468149 0, 71040.07772448638570495 73040.25820830216980539 0, 71043.20429653038445394 73043.03884444935829379 0, 71043.55077680965769105 73045.82948288484476507 0, 71043.34453854819003027 73045.89949890293064527 0, 71044.25198689868557267 73048.61011903201870155 0, 71042.16485569253563881 73051.04067508873413317 0, 71038.33707355952356011 73053.13115334327449091 0, 71038.33707355952356011 73056.26186958093603607 0, 71038.33707355952356011 73063.21345994889270514 0, 71034.85577170578471851 73065.30393820343306288 0, 71028.89136118386522867 73065.05388099595438689 0, 71028.24789780804712791 73072.60560866186278872 0, 71027.20845697019831277 73079.21712122765893582 0, 71023.38067483718623407 73085.12847361249441747 0, 71022.68771427862520795 73091.03982599734445103 0, 71025.46780604333616793 73100.08189461984147783 0, 71027.20845697019831277 73102.52245296485489234 0, 71029.98854873492382467 73106.69340718562307302 0, 71028.33039311264292337 73111.00439344259211794 0, 71028.59437808733491693 73111.21444149687886238 0, 71041.81837541324784979 73115.38539571764704306 0, 71051.20634107569640037 73120.60659020984894596 0, 71053.29347228184633423 73123.04714855486236047 0, 71052.2457819135452155 73128.25834075875172857 0, 71048.42624931098544039 73127.9082606682786718 0, 71042.42059113676077686 73126.32789911700820085 0, 71041.9998650833585998 73126.06783962121699005 0, 71036.24994235337362625 73123.96735907839320134 0, 71036.24994235337362625 73123.73730644751049113 0, 71033.11512077890802175 73119.21627213625470176 0, 71028.24789780804712791 73116.0855558985931566 0, 71018.85993214561312925 73114.34515773452585563 0, 71016.07159085043531377 73117.82595406266045757 0, 71016.07159085043531377 73125.47770461156324018 0, 71017.16052887102705427 73127.03806158625229727 0, 71017.11928121873643249 73127.06806845114624593 0, 71019.05792087662848644 73132.06921260076342151 0, 71024.22212694401969202 73137.88054210260452237 0, 71030.8382503722095862 73143.04172286500397604 0, 71036.64591981540434062 73145.94238647178281099 0, 71041.96686696152028162 73148.20290362740342971 0, 71050.19989835968590342 73151.26360384696454275 0, 71058.1029485394974472 73153.20404777702060528 0, 71066.81445270428957883 73153.68415761538199149 0, 71074.72575241456797812 73152.88397455144149717 0, 71085.3758962372521637 73152.07378919920301996 0, 71090.71334244427271187 73150.85351002670358866 0, 71090.88658258391660638 73150.81350087351165712 0, 71091.01857507126987912 73150.78349400860315654 0, 71090.92783023622178007 73150.72348027881525923 0, 71092.24775510966719594 73148.08287616781308316 0, 71090.5071041828050511 73145.30224002063914668 0, 71086.68757158024527598 73142.17152378297760151 0, 71084.60044037409534212 73139.74096772626216989 0, 71084.93042159246397205 73133.66957872862985823 0),(71071.73117285790794995 73144.61208212799101602 0, 71072.07765313719573896 73148.08287616781308316 0, 71072.38288576417835429 73148.17289676250948105 0, 71072.25914280729193706 73148.40294939339219127 0, 71071.53318412689259276 73148.85305236685962882 0, 71068.34061583923175931 73148.85305236685962882 0, 71065.61002125726372469 73148.51297456468455493 0, 71065.49452783084416296 73148.50297227638657205 0, 71064.78506821136397775 73147.08264733789837919 0, 71063.84462173903011717 73144.72210729928337969 0, 71065.46977923945814837 73142.87168396392371505 0, 71068.94283156274468638 73141.82144369250454474 0, 71071.73117285790794995 73144.61208212799101602 0),(71042.06586132702068426 73133.23948033177293837 0, 71044.25198689868557267 73134.49976865746430121 0, 71044.25198689868557267 73134.5197732340748189 0, 71042.85781625109666493 73138.35064965266792569 0, 71039.03003411808458623 73139.39088763578911312 0, 71036.60467216311371885 73136.72027665989298839 0, 71037.45437380039948039 73135.009885360734188 0, 71039.22802284909994341 73133.23948033177293837 0, 71042.06586132702068426 73133.23948033177293837 0)))",169,BK_070108017,BK11,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108017.pdf,F,73,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108017 (BK11),F_BK_070108017,yes,5076.802,Shallow marshes
"MultiPolygonZ (((72274.58695956737210508 73731.61637554460321553 0, 72274.58695956737210508 73729.63592246135522146 0, 72270.02496922349382658 73729.78595678583951667 0, 72267.50886243347486015 73729.63592246135522146 0, 72265.14949672216607723 73728.2155975228670286 0, 72260.41426623864390422 73723.81459067121613771 0, 72260.4472643604822224 73723.7345723648177227 0, 72256.44624208782624919 73723.08442362536152359 0, 72251.30678461182105821 73722.23422911993111484 0, 72243.4284830233809771 73719.86368679301813245 0, 72237.5878154583479045 73718.10328405235486571 0, 72237.46407250146148726 73718.14329320554679725 0, 72237.28258283136528917 73718.13329091724881437 0, 72233.99926970864180475 73717.83322226826567203 0, 72221.57547683725715615 73714.8425380668049911 0, 72205.68688117305282503 73709.81138705229386687 0, 72197.97357019380433485 73707.61088362646114547 0, 72196.87638264274573885 73709.65135043951158877 0, 72202.22207838023314252 73711.07167537799978163 0, 72212.45149614950059913 73714.53246712952386588 0, 72234.94796571144252084 73721.92415818264998961 0, 72243.90695579000748694 73724.59476915854611434 0, 72245.49911516861175187 73725.10488586181600112 0, 72247.37175858282716945 73725.695020871469751 0, 72253.19592708694108296 73727.27538242274022195 0, 72253.23717473924625665 73727.25537784614425618 0, 72253.26192333061771933 73727.14535267485189252 0, 72253.41866440934245475 73727.18536182804382406 0, 72258.42612939800892491 73728.36563184735132381 0, 72258.45087798938038759 73728.44565015374973882 0, 72258.69836390315322205 73728.3756341356493067 0, 72262.63338993214711081 73731.04624511154543143 0, 72264.99275564344134182 73732.61660437453247141 0, 72266.71690750939887948 73733.24674853737815283 0, 72274.58695956737210508 73733.24674853737815283 0, 72274.58695956737210508 73731.61637554460321553 0)))",180,BK_070108185,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108185.pdf,F,91,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108185 (6430),F_BK_070108185,yes,281.613,Shallow marshes
"MultiPolygonZ (((71945.35644847554794978 73591.04421578728943132 0, 71949.20897919994604308 73596.1253782433050219 0, 71956.16333337695687078 73604.82736906362697482 0, 71964.47886007971828803 73616.02993195876479149 0, 71973.56159311516967136 73626.66236442083027214 0, 71980.2684613784076646 73634.95426142089127097 0, 71980.21071466519788373 73635.05428430388565175 0, 71992.65100659750169143 73647.05703026294941083 0, 71996.94901196668797638 73651.20797990713617764 0, 72001.78323681572510395 73654.88882200124498922 0, 72012.21889284647477325 73659.51988148379314225 0, 72046.81742359189956915 73669.77222699049161747 0, 72083.93206112734333146 73679.81452444291790016 0, 72108.86214217470842414 73686.00594090014055837 0, 72134.76566781624569558 73693.92775323311798275 0, 72136.30833001210703515 73690.06686994963092729 0, 72128.19079204036097508 73688.32647178556362633 0, 72115.62675715115619823 73684.2655427360732574 0, 72102.48525512983906083 73680.78474640793865547 0, 72097.46129108025343157 73678.27417204483936075 0, 72089.34375310850737151 73676.53377388077205978 0, 72077.93465248358552344 73674.98341919439553749 0, 72062.86276033482863568 73669.77222699049161747 0, 72045.53049684027791955 73664.47101419190585148 0, 72045.62949120577832218 73664.24096156102314126 0, 72019.75896368607936893 73657.39939636435883585 0, 72007.97038466003141366 73653.14842383717768826 0, 72002.93817107999348082 73650.82789295176917221 0, 71991.14959205396007746 73639.03519504697760567 0, 71983.60952121434092987 73631.69351543534139637 0, 71971.24347505616606213 73616.61006468012055848 0, 71957.71424510325596202 73599.60617457143962383 0, 71948.03754587474395521 73587.26335081018623896 0, 71946.51963227028318215 73589.40384050621651113 0, 71945.35644847554794978 73591.04421578728943132 0)))",181,BK_070108186,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108186.pdf,F,92,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108186 (6430),F_BK_070108186,yes,959.325,Shallow marshes
"MultiPolygonZ (((71759.0243039960769238 73595.29518831447057892 0, 71779.43364235186891165 73541.22281776885211002 0, 71780.24209633686405141 73539.07232578452385496 0, 71778.37770245310093742 73538.31215187377529219 0, 71772.33904615705250762 73535.83158437556994613 0, 71772.32254709613334853 73535.82158208727196325 0, 71758.15810329787200317 73575.24060027452651411 0, 71757.29190259966708254 73577.64114946633344516 0, 71744.58762569267128129 73614.9496848224371206 0, 71744.51337991854234133 73615.1197237235319335 0, 71750.69227823239634745 73617.37023859085456934 0, 71754.76754627919581253 73606.57776951599225868 0, 71759.0243039960769238 73595.29518831447057892 0)),((71742.77272899166564457 73635.31434379966231063 0, 71736.42059053816774394 73632.45368934608995914 0, 71734.45720228890422732 73636.66465272006462328 0, 71729.89521194502594881 73646.43688838840171229 0, 71736.30509711174818221 73649.79765725694596767 0, 71738.63971423167095054 73643.91631173700443469 0, 71742.77272899166564457 73635.31434379966231063 0)))",182,BK_070108192,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108192.pdf,F,93,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108192 (6430),F_BK_070108192,yes,757.392,Shallow marshes
"MultiPolygonZ (((71635.46283677982864901 73427.77686387904395815 0, 71634.72037903851014562 73427.51680438326729927 0, 71635.07510884825023822 73426.55658470654452685 0, 71636.33728700848587323 73423.06578609011194203 0, 71635.94955907692201436 73423.12579981989983935 0, 71611.79493389269919135 73413.53360534095554613 0, 71606.05326069316652138 73410.66294859907065984 0, 71603.26491939800325781 73409.27263052547641564 0, 71581.59340288197563495 73399.6804360465175705 0, 71580.9499395061575342 73402.27102871602983214 0, 71580.90869185386691242 73402.25102413941931445 0, 71580.46321720907872077 73402.04097608514712192 0, 71580.52921345275535714 73402.17100583303545136 0, 71579.81975383326062001 73403.94141086199670099 0, 71582.0553765876829857 73405.16169003449613228 0, 71587.63205917802406475 73408.20238567746127956 0, 71599.35464196039538365 73414.24376781019964255 0, 71616.43117001070640981 73422.29560989106539637 0, 71618.18831999848771375 73423.12579981989983935 0, 71627.4195445822115289 73426.67661216613487341 0, 71632.7487412587943254 73428.80709957386716269 0, 71635.24009945742727723 73428.45701948339410592 0, 71635.46283677982864901 73427.77686387904395815 0)),((71742.21176092045789119 73455.74326196368201636 0, 71742.51699354744050652 73452.96262581649352796 0, 71723.3368352300603874 73447.28132606254075654 0, 71703.80194710292562377 73442.31018877781752963 0, 71698.47275042635737918 73442.31018877781752963 0, 71698.15101873845560476 73445.39089357398916036 0, 71697.87053470284445211 73446.24108807941956911 0, 71697.75504127641033847 73446.57116359329666011 0, 71707.70397501008119434 73449.77189584904408548 0, 71729.02076171636872459 73455.80327569346991368 0, 71741.88177970208926126 73459.80419101317238528 0, 71742.0055226589756785 73455.69325052217755001 0, 71742.21176092045789119 73455.74326196368201636 0)),((71528.74691076103772502 73377.64539492332551163 0, 71529.02739479664887767 73377.36533085095288698 0, 71529.63786005062866025 73377.65539721162349451 0, 71529.66260864200012293 73377.5053628871391993 0, 71530.24832530459389091 73375.76496472307189833 0, 71517.098573752809898 73369.7635917435400188 0, 71513.04805429739644751 73367.85315467839245684 0, 71513.03980476692959201 73367.85315467839245684 0, 71502.79388793674297631 73363.00204485325957648 0, 71501.63070414200774394 73363.96226452999690082 0, 71501.29247339318681043 73364.01227597148681525 0, 71501.46571353283070493 73364.10229656618321314 0, 71500.85524827885092236 73365.32257573868264444 0, 71502.98362713730602991 73366.46283660479821265 0, 71508.78304705004848074 73369.57354826584924012 0, 71518.45149674809363205 73374.02456655900459737 0, 71528.30968564670183696 73378.08549560849496629 0, 71528.74691076103772502 73377.64539492332551163 0)))",183,BK_070108193,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108193.pdf,F,94,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108193 (6430),F_BK_070108193,yes,743.992,Shallow marshes
"MultiPolygonZ (((69852.45057100441772491 72495.78364473386318423 0, 69842.57588304487580899 72487.70179578808892984 0, 69836.29799036550684832 72483.67087360349250957 0, 69835.68752511154161766 72483.92093081098573748 0, 69834.49959272543492261 72485.91138618253171444 0, 69833.15491926060349215 72490.39241134058102034 0, 69836.74346501030959189 72494.88343878692830913 0, 69842.13040840008761734 72498.92436325982271228 0, 69847.06362761462514754 72500.71477286537992768 0, 69851.99684682916267775 72498.92436325982271228 0, 69852.45057100441772491 72495.78364473386318423 0)))",176,BK_070108232,BK11,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108232.pdf,F,84,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108232 (BK11),F_BK_070108232,yes,169.04,Shallow marshes
"MultiPolygonZ (((69699.19904366589616984 72342.63860858442785684 0, 69683.32694706261099782 72324.91455371820484288 0, 69664.00654672742530238 72295.5378329833765747 0, 69643.90244099861592986 72262.20020608205231838 0, 69638.688737748467247 72254.55845782144751865 0, 69626.71041952187079005 72262.54028388422739226 0, 69625.82771976274671033 72263.13041889388114214 0, 69625.69572727540798951 72263.22043948857754003 0, 69625.67922821448883042 72263.23044177687552292 0, 69650.46906724404834677 72295.76788561425928492 0, 69650.98053813251317479 72295.25776891100395005 0, 69661.86991833851789124 72309.06092676392290741 0, 69671.95084455952746794 72322.38397477849503048 0, 69686.69275548991572578 72342.06847815137007274 0, 69688.44165594724472612 72344.38900903679314069 0, 69693.75435356289381161 72342.49857654824154451 0, 69698.94330822167103179 72342.49857654824154451 0, 69699.19904366589616984 72342.63860858442785684 0)))",177,BK_070112356,BK11,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112356.pdf,F,86,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112356 (BK11),F_BK_070112356,yes,1127.209,Shallow marshes
"MultiPolygonZ (((72509.10461145837325603 73218.12890112728928216 0, 72509.06336380608263426 73218.23892629858164582 0, 72507.73518940217036288 73217.79882561341219116 0, 72507.87543141997593921 73218.37895833476795815 0, 72505.24383120352285914 73225.13050293675041758 0, 72508.62613869174674619 73230.38170429384626914 0, 72518.75656209551380016 73234.8927363167895237 0, 72530.75962891349627171 73240.14393767388537526 0, 72544.63533914567960892 73247.35558753763325512 0, 72540.13934504547796678 73237.89342280656273942 0, 72524.76222026972391177 73225.51058989211742301 0, 72509.37684596353210509 73218.37895833476795815 0, 72509.10461145837325603 73218.12890112728928216 0)))",178,BK_070108131,6410,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108131.pdf,F,88,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108131 (6410),F_BK_070108131,yes,380.771,Wet meadows
"MultiPolygonZ (((72791.42829235982208047 73759.10266379087988753 0, 72788.45021186408121139 73756.13198416600062046 0, 72778.48477906950574834 73747.82008258934365585 0, 72766.15998056362150237 73737.99783547951665241 0, 72757.02775034541264176 73731.76640986908751074 0, 72755.13860787027806509 73730.45611010189168155 0, 72748.02751261454250198 73725.53498425867292099 0, 72734.59727702714735642 73716.81298886175500229 0, 72724.07912569180189166 73709.89140535869228188 0, 72715.77184851950732991 73704.0800758568366291 0, 72709.40321100509027019 73699.36899806790461298 0, 72705.21244953187124338 73695.9182086046639597 0, 72704.69272911293955985 73695.48811020780703984 0, 72698.36533925082767382 73691.31715598702430725 0, 72698.19209911118377931 73691.1971285274339607 0, 72698.14260192842630204 73690.87705530185485259 0, 72697.35889653481717687 73690.36693859859951772 0, 72693.48161721903306898 73689.12665484948956873 0, 72691.36973742151167244 73687.36625210882630199 0, 72688.49890082175261341 73684.96570291701937094 0, 72683.65642644226318225 73679.71450155992351938 0, 72681.10732153040589765 73675.7936045466340147 0, 72680.33186566724907607 73674.58332766241801437 0, 72678.41797460074303672 73673.18300730052578729 0, 72678.52521849671029486 73673.07298212923342362 0, 72678.33547929614724126 73673.05297755263745785 0, 72671.71110633750504348 73668.1218494211207144 0, 72666.06842750348732807 73662.76062289273249917 0, 72664.93824183059041388 73657.96952679741661996 0, 72667.33885519418981858 73647.8172041736979736 0, 72669.03000893829448614 73636.82468933284690138 0, 72671.85134835531061981 73623.71168937256152276 0, 72675.37389786134008318 73610.31862533990351949 0, 72678.33547929614724126 73597.90578556056425441 0, 72679.13568375067552552 73594.5750235569284996 0, 72681.85802880217670463 73583.25243320220033638 0, 72681.72603631483798381 73583.22242633730638772 0, 72678.75620534956397023 73582.54227073295623995 0, 72678.70670816680649295 73582.44224784996185917 0, 72678.69020910588733386 73582.52226615636027418 0, 72675.78637438428995665 73582.52226615636027418 0, 72675.76162579291849397 73582.52226615636027418 0, 72674.92842321655189153 73586.12308994407067075 0, 72672.98978355865983758 73595.12514941337576602 0, 72673.63324693446338642 73595.14515398997173179 0, 72675.36564833087322768 73595.20516771977418102 0, 72675.7121286101610167 73595.21517000807216391 0, 72675.70387907969416119 73595.23517458466812968 0, 72677.20529362325032707 73595.23517458466812968 0, 72676.78456756984815001 73600.58639882475836203 0, 72674.95317180792335421 73607.63801207570941187 0, 72672.55255844432394952 73617.0801722301839618 0, 72670.5809206646081293 73617.6503026632417459 0, 72670.48192629909317475 73617.51027062704088166 0, 72670.45717770772171207 73617.60029122173727956 0, 72667.53684392520517576 73618.17042165479506366 0, 72667.18211411546508316 73618.24043767289549578 0, 72664.92174276967125479 73630.59326372243231162 0, 72664.75675216049421579 73630.48323855113994796 0, 72662.47163222331437282 73641.22569618451234419 0, 72659.42755548391141929 73659.49987690719717648 0, 72660.67323458324244712 73661.71038262132788077 0, 72668.14730917917040642 73669.05206223294953816 0, 72675.34914926995406859 73675.69358166363963392 0, 72683.9286609474074794 73683.72541916790942196 0, 72690.43754047963011544 73690.09687681452487595 0, 72704.14001057218411006 73699.36899806790461298 0, 72711.34185066296777222 73704.4901696771121351 0, 72716.60505109587393235 73707.81092939244990703 0, 72721.16704143975221086 73711.27172114397399127 0, 72735.01800308056408539 73720.82390646974090487 0, 72751.35207338955660816 73731.62637783290119842 0, 72771.28293897872208618 73745.18948076665401459 0, 72778.76526310511690099 73751.14084230469597969 0, 72785.26589310687268153 73756.82214205864875112 0, 72789.56389847605896648 73760.83305966663465369 0, 72790.38885152197326533 73760.42296584637369961 0, 72790.64458696619840339 73760.37295440486923326 0, 72790.66933555758441798 73760.46297499956563115 0, 72791.9150146569008939 73759.59277591753925662 0, 72791.42829235982208047 73759.10266379087988753 0)))",179,BK_070108182,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108182.pdf,F,90,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108182 (6430),F_BK_070108182,yes,835.193,Shallow marshes
"MultiPolygonZ (((70546.40107322306721471 73094.19054681158741005 0, 70546.16183683974668384 73092.80022873800771777 0, 70543.09301150897226762 73089.28942554497916717 0, 70534.56299701426178217 73087.22895415533275809 0, 70534.62074372748611495 73087.96912348947080318 0, 70505.25241529311460909 73087.7090639936941443 0, 70504.40271365582884755 73087.53902509261388332 0, 70503.24777939156047069 73088.18917383205553051 0, 70482.07948423353082035 73087.12893127233837731 0, 70473.80520518307457678 73085.748615487042116 0, 70469.61444370985554997 73102.37241864035604522 0, 70481.55151428416138515 73106.71341176221903879 0, 70509.06369836522208061 73116.23559022309200373 0, 70539.39722186329890974 73119.38631103733496275 0, 70546.40107322306721471 73094.19054681158741005 0)))",153,BK_070112250,BK10,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112250.pdf,F,52,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112250 (BK10),F_BK_070112250,yes,1866.064,Wet meadows
"MultiPolygonZ (((72712.25754854393017013 73686.75611252257658634 0, 72706.23539130878634751 73682.32509880601719487 0, 72702.93557912515825592 73679.89454274931631517 0, 72699.68526412427308969 73677.28394550320808776 0, 72688.45765316944743972 73668.25187916900904384 0, 72688.73813720505859237 73667.9618128083384363 0, 72688.46590269991429523 73667.94180823174247053 0, 72685.46307361280196346 73665.65128421121335123 0, 72678.52521849671029486 73673.07298212923342362 0, 72678.41797460074303672 73673.18300730052578729 0, 72680.33186566724907607 73674.58332766241801437 0, 72681.10732153040589765 73675.7936045466340147 0, 72683.65642644226318225 73679.71450155992351938 0, 72688.49890082175261341 73684.96570291701937094 0, 72691.36973742151167244 73687.36625210882630199 0, 72693.48161721903306898 73689.12665484948956873 0, 72697.35889653481717687 73690.36693859859951772 0, 72698.14260192842630204 73690.87705530185485259 0, 72698.19209911118377931 73691.1971285274339607 0, 72698.36533925082767382 73691.31715598702430725 0, 72704.69272911293955985 73695.48811020780703984 0, 72705.21244953187124338 73695.9182086046639597 0, 72712.25754854393017013 73686.75611252257658634 0)))",154,BK_070112299,BK10,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112299.pdf,F,54,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112299 (BK10),F_BK_070112299,yes,415.617,Wet meadows
"MultiPolygonZ (((72643.60495606338372454 73616.71008756311493926 0, 72642.23553400716627948 73598.03581530845258385 0, 72648.84340790490387008 73602.08674206964496989 0, 72655.45953133309376426 73605.67756356905738357 0, 72655.80601161238155328 73605.81759560525824782 0, 72655.12955011472513434 73604.87738050513144117 0, 72653.84262336311803665 73597.65572835308557842 0, 72653.06716749996121507 73590.69413569681637455 0, 72654.60982969580800273 73582.53226844465825707 0, 72654.87381467049999628 73581.15195265936199576 0, 72657.45591770419559907 73573.15012201998615637 0, 72662.31489114460418932 73561.90754997165640816 0, 72663.58531883529212791 73558.63680169780855067 0, 72664.11328878467611503 73559.5870190862333402 0, 72663.95654770595137961 73558.446758220117772 0, 72659.2378162833629176 73551.26511522127839271 0, 72654.99755762738641351 73544.9136621512734564 0, 72654.54383345213136636 73545.6438291971135186 0, 72649.3548787933686981 73553.91572162057855166 0, 72640.08240655735426117 73568.68910143853281625 0, 72639.8349206435814267 73569.07919068219780456 0, 72636.84859061738825403 73566.29855453500931617 0, 72609.03942343979724683 73540.34261639852775261 0, 72607.30702204338740557 73543.6833806904614903 0, 72606.94404270318045747 73544.09347451073699631 0, 72604.30419295627507381 73547.06415413560171146 0, 72599.79994932560657617 73549.69475595830590464 0, 72587.79688250763865653 73550.06484062537492719 0, 72577.68295816479076166 73551.07507174358761404 0, 72609.88912507708300836 73578.5113485483743716 0, 72604.85691149703052361 73588.2935865050094435 0, 72643.4894626369496109 73616.87012417589721736 0, 72643.69570089843182359 73616.77010129290283658 0, 72643.60495606338372454 73616.71008756311493926 0)))",155,BK_070112300,BK10,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112300.pdf,F,55,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112300 (BK10),F_BK_070112300,yes,2838.718,Wet meadows
"MultiPolygonZ (((71979.94672969050589018 73697.878657111315988 0, 71973.00887457441422157 73695.23805300032836385 0, 71971.13623116019880399 73700.93935733087710105 0, 71971.05373585560300853 73701.18941453835577704 0, 71965.4440551434236113 73705.33036189424456097 0, 71960.80781902541639283 73709.78138018739991821 0, 71956.55106130853528157 73712.87208727185497992 0, 71951.13936932737124152 73717.51314904270111583 0, 71947.85605620464775711 73725.04487213201355189 0, 71947.90555338740523439 73725.1949064564978471 0, 71948.13654024025890976 73725.92507350235246122 0, 71945.92566607722255867 73731.2362885892362101 0, 71943.21982008664053865 73737.02761351448134519 0, 71942.76609591138549149 73738.44793845296953805 0, 71946.0494090341089759 73753.40135946031659842 0, 71947.36933390756894369 73763.71371869681752287 0, 71943.6652947314287303 73767.95468893568613566 0, 71938.3690961766988039 73768.7448697113286471 0, 71933.6091171018051682 73766.6243845918943407 0, 71933.52662179720937274 73766.33431823120918125 0, 71933.50187320583791006 73766.40433424930961337 0, 71933.34513212711317465 73766.89444637596898247 0, 71924.35314392669533845 73763.71371869681752287 0, 71921.20182329132512677 73770.42525414559349883 0, 71925.25234274673857726 73772.04562485007045325 0, 71937.75863092271902133 73780.21749439054110553 0, 71941.79265131721331272 73787.29911450638610404 0, 71946.61862663578358479 73790.5898673568299273 0, 71980.96967146743554622 73704.71022001968231052 0, 71979.94672969050589018 73697.878657111315988 0)))",156,BK_070112310,BK10,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112310.pdf,F,56,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112310 (BK10),F_BK_070112310,yes,1735.282,Wet meadows
